id,slug,title,youtube_url,youtube_video_id,youtube_status,product,difficulty,short_description,duration_seconds,published_at,playlist,source_notes,enrichment_status
cat-291,documentation-of-the-project-s-output-and-its-release,Documentation of the project's output and its release,https://www.youtube.com/watch?v=lmBU_kuSLxI,lmBU_kuSLxI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Documentation of the project's output and its release,0,,,"Source: MD channel Altium search dump via parse_report; list#291; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-292,getting-everything-you-need-for-multi-vibrator-projects,Getting Everything You Need for Multi-vibrator Projects,https://www.youtube.com/watch?v=QicVvQstXj0,QicVvQstXj0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Getting Everything You Need for Multi-vibrator Projects,0,,,"Source: MD channel Altium search dump via parse_report; list#292; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-293,editing-the-board-shape-part-ii,Editing the board shape part II,https://www.youtube.com/watch?v=OC9rgy6Y5P4,OC9rgy6Y5P4,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Editing the board shape part II,0,,,"Source: MD channel Altium search dump via parse_report; list#293; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-294,placing-the-transistor-altium-designer,Placing the transistor - Altium Designer,https://www.youtube.com/watch?v=qOgwjfXy3dA,qOgwjfXy3dA,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Placing the transistor - Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#294; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-295,08-grid-control-and-custom-board-shape-setup-for-pcb-layout,08| Grid Control and Custom Board Shape Setup for PCB Layout,https://www.youtube.com/watch?v=ZiwahuZ3JZI,ZiwahuZ3JZI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 08| Grid Control and Custom Board Shape Setup for PCB Layout,0,,Altium Develop series (episode 08),"Source: MD channel Altium search dump via parse_report; list#295; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-296,adjustable-switching-power-supply,Adjustable Switching Power Supply,https://www.youtube.com/watch?v=1CfplbdY3QI,1CfplbdY3QI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Adjustable Switching Power Supply,0,,,"Source: MD channel Altium search dump via parse_report; list#296; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-297,avoid-these-mistakes-when-assigning-resistor-footprints,Avoid These Mistakes When Assigning Resistor Footprints,https://www.youtube.com/watch?v=_pgl3ISfGn0,_pgl3ISfGn0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Avoid These Mistakes When Assigning Resistor Footprints,0,,,"Source: MD channel Altium search dump via parse_report; list#297; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-298,how-to-route-nets-on-a-pcb-a-beginner-s-guide,How to Route Nets on a PCB: A Beginner's Guide,https://www.youtube.com/watch?v=nOoTskdB2Eo,nOoTskdB2Eo,id_present,Altium Designer,Beginner,Educational Engineering Team tutorial: How to Route Nets on a PCB: A Beginner's Guide,0,,,"Source: MD channel Altium search dump via parse_report; list#298; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-299,09-why-life-cycle-thinking-matters-in-hardware-engineering,09 Why Life Cycle Thinking Matters in Hardware Engineering,https://www.youtube.com/watch?v=y3bPH3zhqrg,y3bPH3zhqrg,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 09 Why Life Cycle Thinking Matters in Hardware Engineering,0,,Numbered tutorial (part 09),"Source: MD channel Altium search dump via parse_report; list#299; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-300,positioning-the-components-on-a-pcb,Positioning the components on a PCB,https://www.youtube.com/watch?v=__ZnV_xHe4M,__ZnV_xHe4M,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Positioning the components on a PCB,0,,,"Source: MD channel Altium search dump via parse_report; list#300; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-301,10-how-managers-use-cross-discipline-signals,10 How Managers Use Cross Discipline Signals,https://www.youtube.com/watch?v=WODdrxy0qMk,WODdrxy0qMk,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 10 How Managers Use Cross Discipline Signals,0,,Altium Develop how-to (part 10),"Source: MD channel Altium search dump via parse_report; list#301; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-302,get-your-issues-resolved-in-no-time,Get your issues resolved in no time!,https://www.youtube.com/watch?v=h9MG_h-MU04,h9MG_h-MU04,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Get your issues resolved in no time!,0,,,"Source: MD channel Altium search dump via parse_report; list#302; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-303,how-to-transfer-the-design-from-pcba-layout,How to transfer the design from PCBA layout,https://www.youtube.com/watch?v=nANZ23Roxog,nANZ23Roxog,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to transfer the design from PCBA layout,0,,,"Source: MD channel Altium search dump via parse_report; list#303; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-304,electronic-resistive-load,Electronic Resistive Load,https://www.youtube.com/watch?v=wxBvnzEo8ck,wxBvnzEo8ck,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Electronic Resistive Load,0,,,"Source: MD channel Altium search dump via parse_report; list#304; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-305,verifying-your-board-design-part-2,Verifying your board design part 2,https://www.youtube.com/watch?v=4GyXjjMgUsw,4GyXjjMgUsw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Verifying your board design part 2,0,,,"Source: MD channel Altium search dump via parse_report; list#305; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-306,how-to-set-up-the-gerber-files,How to set up the Gerber files,https://www.youtube.com/watch?v=cKBD1X4ep5w,cKBD1X4ep5w,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to set up the Gerber files,0,,,"Source: MD channel Altium search dump via parse_report; list#306; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-307,how-to-prepare-the-output-bom-for-success,How to prepare the output BOM for success,https://www.youtube.com/watch?v=HrBKlDeqePs,HrBKlDeqePs,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to prepare the output BOM for success,0,,,"Source: MD channel Altium search dump via parse_report; list#307; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-308,verifying-the-design-of-your-board,Verifying the design of your board,https://www.youtube.com/watch?v=JoAdwSO8cp8,JoAdwSO8cp8,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Verifying the design of your board,0,,,"Source: MD channel Altium search dump via parse_report; list#308; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-309,how-to-check-the-electrical-properties-of-your-schematic,How to check the electrical properties of your schematic,https://www.youtube.com/watch?v=GGjWtFXnH3c,GGjWtFXnH3c,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to check the electrical properties of your schematic,0,,,"Source: MD channel Altium search dump via parse_report; list#309; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-310,a-new-way-to-make-a-pcb,A new way to make a PCB,https://www.youtube.com/watch?v=Nu5DsfJtZdA,Nu5DsfJtZdA,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: A new way to make a PCB,0,,,"Source: MD channel Altium search dump via parse_report; list#310; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-311,designing-a-pcb-with-the-right-amount-of-routing-width,Designing a PCB with the right amount of routing width,https://www.youtube.com/watch?v=AEQMRcIm4K4,AEQMRcIm4K4,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Designing a PCB with the right amount of routing width,0,,,"Source: MD channel Altium search dump via parse_report; list#311; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-312,setting-up-the-connection-matrix,Setting Up the Connection Matrix,https://www.youtube.com/watch?v=y3HC4sEMKHM,y3HC4sEMKHM,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Setting Up the Connection Matrix,0,,,"Source: MD channel Altium search dump via parse_report; list#312; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-313,the-rule-checker-s-settings,The rule checker's settings,https://www.youtube.com/watch?v=tW2ZyrOt3bU,tW2ZyrOt3bU,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: The rule checker's settings,0,,,"Source: MD channel Altium search dump via parse_report; list#313; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-314,best-pcb-simulation-software-for-beginners,Best PCB Simulation Software for Beginners,https://www.youtube.com/watch?v=oqkifPhWox8,oqkifPhWox8,id_present,Altium Designer,Beginner,Educational Engineering Team tutorial: Best PCB Simulation Software for Beginners,0,,,"Source: MD channel Altium search dump via parse_report; list#314; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-315,level-up-your-engineering-skills-with-ee,Level Up Your Engineering Skills with EE!,https://www.youtube.com/watch?v=D6EzgLx-CJo,D6EzgLx-CJo,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Level Up Your Engineering Skills with EE!,0,,,"Source: MD channel Altium search dump via parse_report; list#315; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-316,uart-to-rs232-rj45-serial-adaptor-1,UART to RS232 RJ45 Serial Adaptor 1,https://www.youtube.com/watch?v=pmFULU7jxqs,pmFULU7jxqs,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: UART to RS232 RJ45 Serial Adaptor 1,0,,,"Source: MD channel Altium search dump via parse_report; list#316; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-317,the-future-of-pcb-design-is-merging-electronics-with-living-cells,The Future of PCB Design Is Merging Electronics With Living Cells,https://www.youtube.com/watch?v=SHhGDTKjRd4,SHhGDTKjRd4,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: The Future of PCB Design Is Merging Electronics With Living Cells,0,,,"Source: MD channel Altium search dump via parse_report; list#317; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-318,active-route-automated-interactive-routing,ACTIVE route automated interactive routing,https://www.youtube.com/watch?v=cdUsuq7i1Ak,cdUsuq7i1Ak,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: ACTIVE route automated interactive routing,0,,,"Source: MD channel Altium search dump via parse_report; list#318; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-319,checking-the-drc-rules,Checking the DRC Rules,https://www.youtube.com/watch?v=zKJ-RhACWO4,zKJ-RhACWO4,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Checking the DRC Rules,0,,,"Source: MD channel Altium search dump via parse_report; list#319; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-320,how-to-properly-configure-your-pcb,How to properly configure your PCB,https://www.youtube.com/watch?v=vZ7TALfoeY0,vZ7TALfoeY0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to properly configure your PCB,0,,,"Source: MD channel Altium search dump via parse_report; list#320; batch 291–end, final; channel=Educational Engineering Team",url_recovered
cat-321,how-to-start-embedded-systems-programming-step-by-step-guide,How to Start Embedded Systems Programming (Step-by-Step Guide),https://www.youtube.com/watch?v=9nuLG09lScw,9nuLG09lScw,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: How to Start Embedded Systems Programming (Step-by-Step Guide),0,,,"Source: MD channel Altium search dump via parse_report; list#321; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-322,recognizing-the-source-of-the-error,Recognizing the source of the error,https://www.youtube.com/watch?v=uqQNYu9rYTQ,uqQNYu9rYTQ,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: Recognizing the source of the error,0,,,"Source: MD channel Altium search dump via parse_report; list#322; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-323,62-working-with-active-route,62 Working with ACTIVE route,https://www.youtube.com/watch?v=q6ANYmsjsn0,q6ANYmsjsn0,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: 62 Working with ACTIVE route,0,,Numbered tutorial (part 62),"Source: MD channel Altium search dump via parse_report; list#323; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-324,identifying-the-source-of-the-problem,Identifying the source of the problem,https://www.youtube.com/watch?v=9sFax1acKFM,9sFax1acKFM,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: Identifying the source of the problem,0,,,"Source: MD channel Altium search dump via parse_report; list#324; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-325,project-share-the-best-way-to-save-for-your-future,Project Share: The Best Way to Save for Your Future,https://www.youtube.com/watch?v=ULDq6OeGiVw,ULDq6OeGiVw,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: Project Share: The Best Way to Save for Your Future,0,,,"Source: MD channel Altium search dump via parse_report; list#325; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-326,deep-dive-exploring-every-circuitry-detail-arduino-uno-r4-schematic-pcb-design-c,Deep Dive Exploring Every Circuitry Detail Arduino UNO R4 Schematic & PCB Design Course,https://www.youtube.com/watch?v=ardin_BCbiA,ardin_BCbiA,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: Deep Dive Exploring Every Circuitry Detail Arduino UNO R4 Schematic & PCB Design Course,0,,,"Source: MD channel Altium search dump via parse_report; list#326; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-327,download-and-install-arduino-pro-ide-2-0-0,Download and Install Arduino Pro IDE 2.0.0,https://www.youtube.com/watch?v=Qf7JK2hBIXg,Qf7JK2hBIXg,id_present,Other / Adjacent,Beginner,Educational Engineering Team tutorial: Download and Install Arduino Pro IDE 2.0.0,0,,,"Source: MD channel Altium search dump via parse_report; list#327; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-328,everything-you-need-to-know-about-octopart-marketing,Everything you need to know about octopart marketing,https://www.youtube.com/watch?v=YuWWrNi7U5A,YuWWrNi7U5A,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: Everything you need to know about octopart marketing,0,,,"Source: MD channel Altium search dump via parse_report; list#328; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-329,download-and-install-easyeda-free-circuit-design-and-pcb-software,Download and Install EasyEDA FREE Circuit Design and PCB Software,https://www.youtube.com/watch?v=LXDf-KTQZdg,LXDf-KTQZdg,id_present,Other / Adjacent,Beginner,Educational Engineering Team tutorial: Download and Install EasyEDA FREE Circuit Design and PCB Software,0,,,"Source: MD channel Altium search dump via parse_report; list#329; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-330,make-a-raspberry-pi-in-minutes-step-by-step-guide,Make A Raspberry Pi In Minutes: Step-by-step Guide,https://www.youtube.com/watch?v=_El0QCptUic,_El0QCptUic,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: Make A Raspberry Pi In Minutes: Step-by-step Guide,0,,,"Source: MD channel Altium search dump via parse_report; list#330; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-331,raspberry-pi-2-components,Raspberry Pi 2 Components,https://www.youtube.com/watch?v=buiLzg3FiSE,buiLzg3FiSE,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: Raspberry Pi 2 Components,0,,,"Source: MD channel Altium search dump via parse_report; list#331; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-332,educational-engineering-team,Educational Engineering Team,https://www.youtube.com/watch?v=GTUwrSLIqcA,GTUwrSLIqcA,id_present,Other / Adjacent,Intermediate,Educational Engineering Team tutorial: Educational Engineering Team,0,,,"Source: MD channel Altium search dump via parse_report; list#332; batch 291–end, final; channel=Educational Engineering Team; HONEST: non-Altium / adjacent upload kept from search-tail; not an Altium Designer/Develop lesson",url_recovered
cat-333,altium-designer-interface-introduction,Altium Designer Interface Introduction,https://www.youtube.com/watch?v=V0X7poEedTs,V0X7poEedTs,id_present,Altium Designer,Beginner,Educational Engineering Team tutorial: Altium Designer Interface Introduction,0,,,Source: MD channel Altium search dump via parse_report; csv-only (no list_index); channel=Educational Engineering Team,url_recovered
